"Year","Race","Sex","Age","qx","px","lx","dx","Lx","Tx","ex"
2013,"White","Males",41,0.00235,0.99765,0.95722,0.00225,0.95609,36.15483,37.77082
2013,"White","Males",42,0.00253,0.99747,0.95496,0.00241,0.95376,35.19874,36.85869
2013,"White","Males",43,0.00272,0.99728,0.95255,0.00259,0.95125,34.24498,35.95076
2013,"White","Males",44,0.00295,0.99705,0.94996,0.0028,0.94856,33.29372,35.04756
2013,"White","Males",45,0.0032,0.9968,0.94715,0.00303,0.94564,32.34517,34.14986
2013,"White","Males",46,0.00348,0.99652,0.94412,0.00329,0.94248,31.39953,33.25791
2013,"White","Males",47,0.00384,0.99616,0.94083,0.00361,0.93903,30.45706,32.37247
2013,"White","Males",48,0.00425,0.99575,0.93722,0.00399,0.93523,29.51803,31.4952
2013,"White","Males",49,0.00471,0.99529,0.93324,0.00439,0.93104,28.5828,30.62758
2013,"White","Males",50,0.00516,0.99484,0.92885,0.00479,0.92645,27.65176,29.77002
2013,"White","Males",51,0.0056,0.9944,0.92406,0.00518,0.92146,26.72531,28.92175
2013,"White","Males",52,0.00607,0.99393,0.91888,0.00558,0.91608,25.80385,28.08193
2013,"White","Males",53,0.00659,0.99341,0.9133,0.00602,0.91028,24.88776,27.25051
2013,"White","Males",54,0.00715,0.99285,0.90728,0.00648,0.90403,23.97748,26.42789
2013,"White","Males",55,0.00774,0.99226,0.9008,0.00698,0.8973,23.07345,25.61449
2013,"White","Males",56,0.00836,0.99164,0.89382,0.00747,0.89008,22.17614,24.8105
2013,"White","Males",57,0.00899,0.99101,0.88635,0.00797,0.88236,21.28606,24.01547
2013,"White","Males",58,0.00961,0.99039,0.87838,0.00845,0.87415,20.4037,23.22872
2013,"White","Males",59,0.01026,0.98974,0.86994,0.00892,0.86547,19.52955,22.44938
2013,"White","Males",60,0.01095,0.98905,0.86101,0.00943,0.85629,18.66408,21.67689
2013,"White","Males",61,0.01171,0.98829,0.85158,0.00997,0.84659,17.80779,20.9114
2013,"White","Males",62,0.01252,0.98748,0.84161,0.01054,0.83633,16.96121,20.1533
2013,"White","Males",63,0.01337,0.98663,0.83107,0.01111,0.8255,16.12488,19.4025
2013,"White","Males",64,0.01427,0.98573,0.81996,0.0117,0.81409,15.29937,18.65871
2013,"White","Males",65,0.01524,0.98476,0.80825,0.01232,0.80208,14.48528,17.92169
2013,"White","Males",66,0.01631,0.98369,0.79594,0.01298,0.78943,13.6832,17.19131
2013,"White","Males",67,0.01753,0.98247,0.78295,0.01372,0.77607,12.89377,16.46809
2013,"White","Males",68,0.01895,0.98105,0.76923,0.01458,0.76192,12.1177,15.75299
2013,"White","Males",69,0.02063,0.97937,0.75465,0.01556,0.74684,11.35578,15.04771
2013,"White","Males",70,0.02255,0.97745,0.73909,0.01667,0.73072,10.60894,14.35411
2013,"White","Males",71,0.02474,0.97526,0.72242,0.01788,0.71344,9.87822,13.67381
2013,"White","Males",72,0.02713,0.97287,0.70454,0.01912,0.69494,9.16477,13.00812
2013,"White","Males",73,0.02973,0.97027,0.68543,0.02038,0.67519,8.46983,12.35702
2013,"White","Males",74,0.03254,0.96746,0.66505,0.02164,0.65417,7.79465,11.72042
2013,"White","Males",75,0.03543,0.96457,0.64341,0.0228,0.63194,7.14048,11.09795
2013,"White","Males",76,0.03895,0.96105,0.62061,0.02417,0.60844,6.50854,10.48735
2013,"White","Males",77,0.04316,0.95684,0.59644,0.02574,0.58347,5.9001,9.89221
2013,"White","Males",78,0.04784,0.95216,0.5707,0.0273,0.55694,5.31662,9.31602
2013,"White","Males",79,0.0529,0.9471,0.5434,0.02874,0.52889,4.75969,8.75914
2013,"White","Males",80,0.05866,0.94134,0.51465,0.03019,0.49941,4.23079,8.22068
2013,"White","Males",81,0.06508,0.93492,0.48446,0.03153,0.46852,3.73139,7.70209
2013,"White","Males",82,0.07194,0.92806,0.45293,0.03258,0.43644,3.26287,7.20384
2013,"White","Males",83,0.07964,0.92036,0.42035,0.03348,0.40338,2.82643,6.72398
2013,"White","Males",84,0.08874,0.91126,0.38687,0.03433,0.36944,2.42305,6.26316
2013,"White","Males",85,0.09859,0.90141,0.35254,0.03476,0.33486,2.05361,5.82516
2013,"White","Males",86,0.1102,0.8898,0.31778,0.03502,0.29993,1.71874,5.40856
2013,"White","Males",87,0.12289,0.87711,0.28276,0.03475,0.26501,1.41881,5.01771
2013,"White","Males",88,0.13667,0.86333,0.24801,0.0339,0.23065,1.15381,4.6522
2013,"White","Males",89,0.15157,0.84843,0.21412,0.03245,0.19745,0.92316,4.31146
2013,"White","Males",90,0.16758,0.83242,0.18166,0.03044,0.16598,0.72571,3.99483
2013,"White","Males",91,0.18468,0.81532,0.15122,0.02793,0.13678,0.55973,3.70147
2013,"White","Males",92,0.20281,0.79719,0.12329,0.025,0.11032,0.42295,3.43048
2013,"White","Males",93,0.2219,0.7781,0.09829,0.02181,0.08693,0.31263,3.18079
2013,"White","Males",94,0.24185,0.75815,0.07648,0.0185,0.0668,0.22571,2.95124
2013,"White","Males",95,0.26253,0.73747,0.05798,0.01522,0.04999,0.1589,2.74052
2013,"White","Males",96,0.2838,0.7162,0.04276,0.01214,0.03636,0.10892,2.54715
2013,"White","Males",97,0.3055,0.6945,0.03062,0.00936,0.02566,0.07256,2.36936
2013,"White","Males",98,0.32743,0.67257,0.02127,0.00696,0.01756,0.0469,2.20499
2013,"White","Males",99,0.34942,0.65058,0.0143,0.005,0.01163,0.02934,2.05109
2013,"White","Males",100,0.37353,0.62647,0.00931,0.00348,0.00743,0.01771,1.90333
2013,"White","Males",101,0.39894,0.60106,0.00583,0.00233,0.00457,0.01028,1.76321
2013,"White","Males",102,0.42608,0.57392,0.0035,0.00149,0.00269,0.00571,1.62967
2013,"White","Males",103,0.45507,0.54493,0.00201,0.00092,0.00151,0.00302,1.50254
2013,"White","Males",104,0.48604,0.51396,0.0011,0.00053,8e-04,0.00151,1.38176
2013,"White","Males",105,0.5191,0.4809,0.00056,0.00029,4e-04,0.00071,1.26767
2013,"White","Males",106,0.55442,0.44558,0.00027,0.00015,0.00019,0.00031,1.16162
2013,"White","Males",107,0.59214,0.40786,0.00012,7e-05,8e-05,0.00013,1.06777
2013,"White","Males",108,0.63243,0.36757,5e-05,3e-05,3e-05,5e-05,0.99916
2013,"White","Males",109,1,0,2e-05,2e-05,2e-05,2e-05,0.99916
2013,"WhiteAll","Both",0,0.00506,0.99494,1,0.00506,0.99747,79.04119,79.04119
2013,"WhiteAll","Both",1,0.00038,0.99962,0.99494,0.00038,0.99475,78.04372,78.44088
2013,"WhiteAll","Both",2,0.00023,0.99977,0.99456,0.00023,0.99444,77.04897,77.47033
2013,"WhiteAll","Both",3,0.00017,0.99983,0.99433,0.00017,0.99424,76.05453,76.48839
2013,"WhiteAll","Both",4,0.00014,0.99986,0.99415,0.00014,0.99408,75.06029,75.50167
2013,"WhiteAll","Both",5,0.00013,0.99987,0.99401,0.00013,0.99395,74.06621,74.51241
2013,"WhiteAll","Both",6,0.00012,0.99988,0.99388,0.00012,0.99382,73.07226,73.52217
2013,"WhiteAll","Both",7,0.00011,0.99989,0.99376,1e-04,0.99371,72.07844,72.5307
2013,"WhiteAll","Both",8,1e-04,0.9999,0.99366,1e-04,0.99361,71.08472,71.53829
2013,"WhiteAll","Both",9,9e-05,0.99991,0.99356,9e-05,0.99352,70.09111,70.5451
2013,"WhiteAll","Both",10,9e-05,0.99991,0.99348,9e-05,0.99343,69.09759,69.55137
2013,"WhiteAll","Both",11,1e-04,0.9999,0.99339,1e-04,0.99334,68.10416,68.55748
2013,"WhiteAll","Both",12,0.00012,0.99988,0.99329,0.00012,0.99323,67.11082,67.5641
2013,"WhiteAll","Both",13,0.00016,0.99984,0.99317,0.00016,0.99309,66.11759,66.57222
2013,"WhiteAll","Both",14,0.00022,0.99978,0.99301,0.00022,0.9929,65.1245,65.58298
2013,"WhiteAll","Both",15,0.00028,0.99972,0.99279,0.00028,0.99265,64.1316,64.59724
2013,"WhiteAll","Both",16,0.00034,0.99966,0.99252,0.00034,0.99235,63.13895,63.61509
2013,"WhiteAll","Both",17,0.00041,0.99959,0.99218,0.00041,0.99197,62.1466,62.63662
2013,"WhiteAll","Both",18,5e-04,0.9995,0.99177,0.00049,0.99152,61.15463,61.66238
2013,"WhiteAll","Both",19,0.00059,0.99941,0.99127,0.00058,0.99098,60.16311,60.69292
2013,"WhiteAll","Both",20,0.00068,0.99932,0.99069,0.00067,0.99035,59.17213,59.7283
2013,"WhiteAll","Both",21,0.00076,0.99924,0.99002,0.00075,0.98964,58.18178,58.76853
2013,"WhiteAll","Both",22,0.00082,0.99918,0.98926,0.00082,0.98885,57.19214,57.81297
2013,"WhiteAll","Both",23,0.00086,0.99914,0.98845,0.00085,0.98802,56.20329,56.86027
2013,"WhiteAll","Both",24,0.00088,0.99912,0.98759,0.00087,0.98716,55.21527,55.90891
2013,"WhiteAll","Both",25,9e-04,0.9991,0.98672,0.00088,0.98628,54.22811,54.95781
2013,"WhiteAll","Both",26,0.00092,0.99908,0.98584,9e-04,0.98539,53.24183,54.00667
2013,"WhiteAll","Both",27,0.00094,0.99906,0.98494,0.00092,0.98447,52.25644,53.05568
2013,"WhiteAll","Both",28,0.00097,0.99903,0.98401,0.00095,0.98354,51.27197,52.10502
2013,"WhiteAll","Both",29,0.001,0.999,0.98306,0.00099,0.98257,50.28843,51.15503
2013,"WhiteAll","Both",30,0.00104,0.99896,0.98207,0.00102,0.98156,49.30587,50.20593
2013,"WhiteAll","Both",31,0.00108,0.99892,0.98105,0.00106,0.98052,48.32431,49.25784
2013,"WhiteAll","Both",32,0.00112,0.99888,0.97999,0.0011,0.97944,47.34379,48.31069
2013,"WhiteAll","Both",33,0.00115,0.99885,0.97889,0.00113,0.97832,46.36435,47.36428
2013,"WhiteAll","Both",34,0.00119,0.99881,0.97776,0.00116,0.97718,45.38603,46.41837
2013,"WhiteAll","Both",35,0.00123,0.99877,0.9766,0.0012,0.976,44.40885,45.47299
2013,"WhiteAll","Both",36,0.00129,0.99871,0.97539,0.00126,0.97476,43.43285,44.52852
2013,"WhiteAll","Both",37,0.00137,0.99863,0.97413,0.00133,0.97347,42.45809,43.58557
2013,"WhiteAll","Both",38,0.00145,0.99855,0.9728,0.00141,0.97209,41.48463,42.64458
2013,"WhiteAll","Both",39,0.00155,0.99845,0.97139,0.0015,0.97063,40.51253,41.70593
2013,"WhiteAll","Both",40,0.00166,0.99834,0.96988,0.00161,0.96908,39.5419,40.76987
2013,"WhiteAll","Both",41,0.00178,0.99822,0.96827,0.00173,0.96741,38.57282,39.83673
2013,"WhiteAll","Both",42,0.00192,0.99808,0.96655,0.00186,0.96562,37.60541,38.90695
2013,"WhiteAll","Both",43,0.00209,0.99791,0.96469,0.00202,0.96368,36.6398,37.98101
2013,"WhiteAll","Both",44,0.00229,0.99771,0.96267,0.0022,0.96157,35.67612,37.05958
2013,"WhiteAll","Both",45,0.0025,0.9975,0.96047,0.0024,0.95927,34.71455,36.14342
2013,"WhiteAll","Both",46,0.00274,0.99726,0.95807,0.00262,0.95675,33.75529,35.23275
2013,"WhiteAll","Both",47,0.00302,0.99698,0.95544,0.00288,0.954,32.79853,34.32803
2013,"WhiteAll","Both",48,0.00334,0.99666,0.95256,0.00318,0.95097,31.84453,33.43042
2013,"WhiteAll","Both",49,0.00369,0.99631,0.94938,0.00351,0.94762,30.89356,32.54088
2013,"WhiteAll","Both",50,0.00405,0.99595,0.94587,0.00383,0.94395,29.94594,31.65969
2013,"WhiteAll","Both",51,0.0044,0.9956,0.94204,0.00415,0.93996,29.00198,30.78637
2013,"WhiteAll","Both",52,0.00477,0.99523,0.93789,0.00447,0.93566,28.06202,29.9203
2013,"WhiteAll","Both",53,0.00515,0.99485,0.93342,0.00481,0.93101,27.12637,29.06122
2013,"WhiteAll","Both",54,0.00557,0.99443,0.92861,0.00517,0.92602,26.19535,28.20916
2013,"WhiteAll","Both",55,0.00601,0.99399,0.92344,0.00555,0.92066,25.26933,27.36428
2013,"WhiteAll","Both",56,0.00648,0.99352,0.91789,0.00595,0.91491,24.34866,26.5268
2013,"WhiteAll","Both",57,0.00696,0.99304,0.91194,0.00635,0.90876,23.43375,25.69658
2013,"WhiteAll","Both",58,0.00745,0.99255,0.90559,0.00675,0.90222,22.52499,24.87318
2013,"WhiteAll","Both",59,0.00796,0.99204,0.89885,0.00715,0.89527,21.62277,24.05609
2013,"WhiteAll","Both",60,0.0085,0.9915,0.8917,0.00758,0.8879,20.72751,23.24504
2013,"WhiteAll","Both",61,0.00911,0.99089,0.88411,0.00806,0.88008,19.83961,22.44015
2013,"WhiteAll","Both",62,0.00979,0.99021,0.87606,0.00858,0.87176,18.95953,21.64193
2013,"WhiteAll","Both",63,0.01054,0.98946,0.86748,0.00914,0.8629,18.08777,20.85094
2013,"WhiteAll","Both",64,0.01137,0.98863,0.85834,0.00976,0.85345,17.22487,20.06775
2013,"WhiteAll","Both",65,0.01227,0.98773,0.84858,0.01041,0.84336,16.37142,19.29275
2013,"WhiteAll","Both",66,0.01326,0.98674,0.83817,0.01111,0.8326,15.52806,18.52622
2013,"WhiteAll","Both",67,0.01436,0.98564,0.82705,0.01187,0.8211,14.69546,17.76849
2013,"WhiteAll","Both",68,0.0156,0.9844,0.81518,0.01271,0.8088,13.87436,17.02003
2013,"WhiteAll","Both",69,0.01701,0.98299,0.80246,0.01365,0.79562,13.06556,16.28178
2013,"WhiteAll","Both",70,0.01862,0.98138,0.78882,0.01469,0.78145,12.26994,15.55489
2013,"WhiteAll","Both",71,0.02047,0.97953,0.77413,0.01584,0.76618,11.48849,14.84057
2013,"WhiteAll","Both",72,0.0225,0.9775,0.75828,0.01706,0.74972,10.72231,14.14024
2013,"WhiteAll","Both",73,0.02465,0.97535,0.74122,0.01827,0.73205,9.97259,13.45425
2013,"WhiteAll","Both",74,0.02703,0.97297,0.72295,0.01954,0.71313,9.24054,12.78176
2013,"WhiteAll","Both",75,0.02955,0.97045,0.70341,0.02078,0.69297,8.52741,12.12297
2013,"WhiteAll","Both",76,0.03257,0.96743,0.68263,0.02223,0.67145,7.83444,11.47693
2013,"WhiteAll","Both",77,0.03616,0.96384,0.66039,0.02388,0.64838,7.163,10.84659
2013,"WhiteAll","Both",78,0.04016,0.95984,0.63651,0.02556,0.62364,6.51462,10.23485
2013,"WhiteAll","Both",79,0.04455,0.95545,0.61095,0.02722,0.59724,5.89097,9.64234
2013,"WhiteAll","Both",80,0.04936,0.95064,0.58373,0.02881,0.5692,5.29374,9.06881
2013,"WhiteAll","Both",81,0.05463,0.94537,0.55492,0.03032,0.53962,4.72454,8.51395
2013,"WhiteAll","Both",82,0.06066,0.93934,0.5246,0.03182,0.50852,4.18492,7.97734
2013,"WhiteAll","Both",83,0.06741,0.93259,0.49278,0.03322,0.47598,3.67639,7.46052
2013,"WhiteAll","Both",84,0.07537,0.92463,0.45956,0.03464,0.44202,3.20042,6.96405
2013,"WhiteAll","Both",85,0.08364,0.91636,0.42493,0.03554,0.4069,2.7584,6.49149
2013,"WhiteAll","Both",86,0.09367,0.90633,0.38939,0.03647,0.37085,2.3515,6.03901
2013,"WhiteAll","Both",87,0.10469,0.89531,0.35291,0.03695,0.3341,1.98065,5.61233
2013,"WhiteAll","Both",88,0.11675,0.88325,0.31596,0.03689,0.29714,1.64656,5.21122
2013,"WhiteAll","Both",89,0.12987,0.87013,0.27908,0.03624,0.26053,1.34942,4.8353
2013,"WhiteAll","Both",90,0.14408,0.85592,0.24283,0.03499,0.22489,1.08888,4.48408
2013,"WhiteAll","Both",91,0.15938,0.84062,0.20785,0.03313,0.1908,0.864,4.1569
2013,"WhiteAll","Both",92,0.17576,0.82424,0.17472,0.03071,0.15887,0.67319,3.85298
2013,"WhiteAll","Both",93,0.19318,0.80682,0.14401,0.02782,0.1296,0.51432,3.5714
2013,"WhiteAll","Both",94,0.21159,0.78841,0.11619,0.02458,0.10341,0.38472,3.31109
2013,"WhiteAll","Both",95,0.23089,0.76911,0.09161,0.02115,0.08057,0.28131,3.07084
2013,"WhiteAll","Both",96,0.25099,0.74901,0.07045,0.01768,0.06119,0.20074,2.84919
2013,"WhiteAll","Both",97,0.27174,0.72826,0.05277,0.01434,0.04522,0.13955,2.64445
2013,"WhiteAll","Both",98,0.293,0.707,0.03843,0.01126,0.03248,0.09433,2.45448
2013,"WhiteAll","Both",99,0.3146,0.6854,0.02717,0.00855,0.02263,0.06185,2.27642
2013,"WhiteAll","Both",100,0.33836,0.66164,0.01862,0.0063,0.01526,0.03922,2.10621
2013,"WhiteAll","Both",101,0.3636,0.6364,0.01232,0.00448,0.00991,0.02397,1.94517
2013,"WhiteAll","Both",102,0.39072,0.60928,0.00784,0.00306,0.00618,0.01405,1.79229
2013,"WhiteAll","Both",103,0.41986,0.58014,0.00478,0.00201,0.00368,0.00787,1.64738
2013,"WhiteAll","Both",104,0.45118,0.54882,0.00277,0.00125,0.00208,0.00419,1.51045
2013,"WhiteAll","Both",105,0.48483,0.51517,0.00152,0.00074,0.00111,0.0021,1.38199
2013,"WhiteAll","Both",106,0.521,0.479,0.00078,0.00041,0.00055,0.00099,1.26369
2013,"WhiteAll","Both",107,0.55986,0.44014,0.00038,0.00021,0.00026,0.00044,1.16045
2013,"WhiteAll","Both",108,0.60161,0.39839,0.00017,1e-04,0.00011,0.00018,1.08656
2013,"WhiteAll","Both",109,1,0,7e-05,7e-05,7e-05,7e-05,1.08656
2013,"WhiteAll","Females",0,0.00451,0.99549,1,0.00451,0.99774,81.35323,81.35323
2013,"WhiteAll","Females",1,0.00034,0.99966,0.99549,0.00034,0.99531,80.35549,80.71993
2013,"WhiteAll","Females",2,2e-04,0.9998,0.99514,2e-04,0.99504,79.36018,79.74757
2013,"WhiteAll","Females",3,0.00015,0.99985,0.99495,0.00015,0.99487,78.36513,78.76318
2013,"WhiteAll","Females",4,0.00012,0.99988,0.9948,0.00012,0.99474,77.37026,77.77479
2013,"WhiteAll","Females",5,0.00011,0.99989,0.99468,0.00011,0.99463,76.37552,76.78375
2013,"WhiteAll","Females",6,1e-04,0.9999,0.99457,1e-04,0.99453,75.38089,75.79211
2013,"WhiteAll","Females",7,9e-05,0.99991,0.99448,9e-05,0.99443,74.38636,74.79945
2013,"WhiteAll","Females",8,9e-05,0.99991,0.99439,9e-05,0.99435,73.39193,73.80611
2013,"WhiteAll","Females",9,8e-05,0.99992,0.9943,8e-05,0.99426,72.39758,72.81238
2013,"WhiteAll","Females",10,9e-05,0.99991,0.99422,9e-05,0.99418,71.40332,71.81852
2013,"WhiteAll","Females",11,1e-04,0.9999,0.99413,1e-04,0.99408,70.40915,70.82481
2013,"WhiteAll","Females",12,0.00011,0.99989,0.99403,0.00011,0.99398,69.41507,69.83162
2013,"WhiteAll","Females",13,0.00013,0.99987,0.99392,0.00013,0.99386,68.42109,68.8394
2013,"WhiteAll","Females",14,0.00016,0.99984,0.99379,0.00016,0.99371,67.42723,67.84862
2013,"WhiteAll","Females",15,2e-04,0.9998,0.99363,0.00019,0.99353,66.43352,66.85966
2013,"WhiteAll","Females",16,0.00023,0.99977,0.99343,0.00023,0.99332,65.43999,65.87262
2013,"WhiteAll","Females",17,0.00026,0.99974,0.99321,0.00026,0.99307,64.44667,64.88756
2013,"WhiteAll","Females",18,3e-04,0.9997,0.99294,3e-04,0.99279,63.4536,63.90459
2013,"WhiteAll","Females",19,0.00034,0.99966,0.99264,0.00034,0.99247,62.46081,62.92374
2013,"WhiteAll","Females",20,0.00038,0.99962,0.99231,0.00037,0.99212,61.46833,61.94491
2013,"WhiteAll","Females",21,0.00041,0.99959,0.99193,0.00041,0.99173,60.47621,60.96813
2013,"WhiteAll","Females",22,0.00045,0.99955,0.99152,0.00044,0.9913,59.48449,59.99321
2013,"WhiteAll","Females",23,0.00047,0.99953,0.99108,0.00046,0.99085,58.49319,59.0197
2013,"WhiteAll","Females",24,0.00049,0.99951,0.99062,0.00048,0.99037,57.50234,58.0471
2013,"WhiteAll","Females",25,0.00051,0.99949,0.99013,5e-04,0.98988,56.51197,57.07513
2013,"WhiteAll","Females",26,0.00053,0.99947,0.98963,0.00052,0.98937,55.52208,56.10371
2013,"WhiteAll","Females",27,0.00055,0.99945,0.98911,0.00055,0.98884,54.53271,55.13301
2013,"WhiteAll","Females",28,0.00058,0.99942,0.98857,0.00058,0.98828,53.54387,54.16319
2013,"WhiteAll","Females",29,0.00062,0.99938,0.98799,0.00061,0.98769,52.55559,53.19445
2013,"WhiteAll","Females",30,0.00065,0.99935,0.98738,0.00065,0.98706,51.56791,52.22695
2013,"WhiteAll","Females",31,0.00069,0.99931,0.98674,0.00069,0.98639,50.58085,51.26082
2013,"WhiteAll","Females",32,0.00073,0.99927,0.98605,0.00072,0.98569,49.59446,50.29608
2013,"WhiteAll","Females",33,0.00078,0.99922,0.98533,0.00076,0.98494,48.60877,49.33268
2013,"WhiteAll","Females",34,0.00082,0.99918,0.98456,0.00081,0.98416,47.62383,48.37056
2013,"WhiteAll","Females",35,0.00087,0.99913,0.98375,0.00086,0.98332,46.63967,47.40984
2013,"WhiteAll","Females",36,0.00094,0.99906,0.98289,0.00093,0.98243,45.65634,46.45092
2013,"WhiteAll","Females",37,0.00102,0.99898,0.98197,0.001,0.98147,44.67391,45.49422
2013,"WhiteAll","Females",38,0.00109,0.99891,0.98097,0.00107,0.98044,43.69244,44.53995
2013,"WhiteAll","Females",39,0.00117,0.99883,0.9799,0.00115,0.97933,42.712,43.5881
2013,"WhiteAll","Females",40,0.00126,0.99874,0.97875,0.00123,0.97814,41.73268,42.63868
2013,"WhiteAll","Females",41,0.00136,0.99864,0.97752,0.00133,0.97685,40.75454,41.69182
2013,"WhiteAll","Females",42,0.00147,0.99853,0.97619,0.00144,0.97547,39.77769,40.74788
2013,"WhiteAll","Females",43,0.00161,0.99839,0.97475,0.00157,0.97397,38.80222,39.80727
2013,"WhiteAll","Females",44,0.00177,0.99823,0.97318,0.00172,0.97232,37.82825,38.87059
2013,"WhiteAll","Females",45,0.00194,0.99806,0.97147,0.00188,0.97053,36.85593,37.93847
2013,"WhiteAll","Females",46,0.00212,0.99788,0.96959,0.00206,0.96856,35.8854,37.01106
2013,"WhiteAll","Females",47,0.00234,0.99766,0.96753,0.00226,0.9664,34.91684,36.08863
2013,"WhiteAll","Females",48,0.00258,0.99742,0.96527,0.00249,0.96403,33.95044,35.17193
2013,"WhiteAll","Females",49,0.00284,0.99716,0.96278,0.00273,0.96142,32.98642,34.26157
2013,"WhiteAll","Females",50,0.0031,0.9969,0.96005,0.00297,0.95856,32.025,33.35759
2013,"WhiteAll","Females",51,0.00336,0.99664,0.95708,0.00321,0.95547,31.06644,32.45967
2013,"WhiteAll","Females",52,0.00362,0.99638,0.95387,0.00345,0.95214,30.11097,31.56731
2013,"WhiteAll","Females",53,0.00389,0.99611,0.95041,0.0037,0.94856,29.15883,30.68015
2013,"WhiteAll","Females",54,0.00418,0.99582,0.94672,0.00396,0.94474,28.21026,29.79802
2013,"WhiteAll","Females",55,0.00449,0.99551,0.94276,0.00423,0.94064,27.26553,28.92093
2013,"WhiteAll","Females",56,0.00483,0.99517,0.93853,0.00453,0.93626,26.32488,28.04916
2013,"WhiteAll","Females",57,0.00517,0.99483,0.934,0.00483,0.93158,25.38862,27.18276
2013,"WhiteAll","Females",58,0.00553,0.99447,0.92917,0.00514,0.9266,24.45704,26.32149
2013,"WhiteAll","Females",59,0.00591,0.99409,0.92403,0.00546,0.9213,23.53045,25.46507
2013,"WhiteAll","Females",60,0.00632,0.99368,0.91857,0.0058,0.91566,22.60915,24.61347
2013,"WhiteAll","Females",61,0.00678,0.99322,0.91276,0.00619,0.90967,21.69349,23.76679
2013,"WhiteAll","Females",62,0.00734,0.99266,0.90657,0.00665,0.90324,20.78382,22.92572
2013,"WhiteAll","Females",63,0.008,0.992,0.89992,0.0072,0.89632,19.88058,22.09149
2013,"WhiteAll","Females",64,0.00876,0.99124,0.89272,0.00782,0.88881,18.98427,21.26557
2013,"WhiteAll","Females",65,0.00961,0.99039,0.88491,0.0085,0.88065,18.09546,20.44901
2013,"WhiteAll","Females",66,0.01053,0.98947,0.87641,0.00923,0.87178,17.21481,19.6425
2013,"WhiteAll","Females",67,0.01152,0.98848,0.86718,0.00999,0.86217,16.34302,18.84619
2013,"WhiteAll","Females",68,0.01261,0.98739,0.85719,0.01081,0.85177,15.48085,18.06002
2013,"WhiteAll","Females",69,0.01381,0.98619,0.84638,0.01169,0.84052,14.62907,17.28423
2013,"WhiteAll","Females",70,0.01518,0.98482,0.83469,0.01267,0.82834,13.78855,16.51936
2013,"WhiteAll","Females",71,0.01677,0.98323,0.82202,0.01379,0.81511,12.96021,15.76633
2013,"WhiteAll","Females",72,0.01855,0.98145,0.80823,0.015,0.80071,12.14511,15.02677
2013,"WhiteAll","Females",73,0.02039,0.97961,0.79324,0.01618,0.78512,11.3444,14.30143
2013,"WhiteAll","Females",74,0.02246,0.97754,0.77706,0.01745,0.7683,10.55928,13.58875
2013,"WhiteAll","Females",75,0.02476,0.97524,0.75961,0.01881,0.75016,9.79098,12.88951
2013,"WhiteAll","Females",76,0.02749,0.97251,0.7408,0.02036,0.73057,9.04081,12.20413
2013,"WhiteAll","Females",77,0.0307,0.9693,0.72044,0.02212,0.70932,8.31024,11.53503
2013,"WhiteAll","Females",78,0.03431,0.96569,0.69832,0.02396,0.68627,7.60092,10.88463
2013,"WhiteAll","Females",79,0.03832,0.96168,0.67436,0.02584,0.66135,6.91466,10.25373
2013,"WhiteAll","Females",80,0.04256,0.95744,0.64851,0.0276,0.63461,6.25331,9.64253
2013,"WhiteAll","Females",81,0.04715,0.95285,0.62091,0.02928,0.60615,5.6187,9.04915
2013,"WhiteAll","Females",82,0.05278,0.94722,0.59163,0.03123,0.57588,5.01254,8.4724
2013,"WhiteAll","Females",83,0.05916,0.94084,0.5604,0.03315,0.54366,4.43667,7.91692
2013,"WhiteAll","Females",84,0.06672,0.93328,0.52725,0.03518,0.50946,3.89301,7.38363
2013,"WhiteAll","Females",85,0.07437,0.92563,0.49207,0.0366,0.47354,3.38355,6.87613
2013,"WhiteAll","Females",86,0.08388,0.91612,0.45548,0.03821,0.4361,2.91001,6.38894
2013,"WhiteAll","Females",87,0.09441,0.90559,0.41727,0.0394,0.39725,2.47392,5.9288
2013,"WhiteAll","Females",88,0.10603,0.89397,0.37788,0.04006,0.35747,2.07667,5.49564
2013,"WhiteAll","Females",89,0.11877,0.88123,0.33781,0.04012,0.31733,1.7192,5.08923
2013,"WhiteAll","Females",90,0.13269,0.86731,0.29769,0.0395,0.27747,1.40187,4.70919
2013,"WhiteAll","Females",91,0.14779,0.85221,0.25819,0.03816,0.2386,1.1244,4.35496
2013,"WhiteAll","Females",92,0.16409,0.83591,0.22003,0.03611,0.20144,0.8858,4.02582
2013,"WhiteAll","Females",93,0.18156,0.81844,0.18392,0.03339,0.16667,0.68436,3.72088
2013,"WhiteAll","Females",94,0.20014,0.79986,0.15053,0.03013,0.13491,0.51769,3.43909
2013,"WhiteAll","Females",95,0.21977,0.78023,0.1204,0.02646,0.10663,0.38278,3.17917
2013,"WhiteAll","Females",96,0.24033,0.75967,0.09394,0.02258,0.08214,0.27616,2.93963
2013,"WhiteAll","Females",97,0.26168,0.73832,0.07137,0.01868,0.06156,0.19402,2.71865
2013,"WhiteAll","Females",98,0.28367,0.71633,0.05269,0.01495,0.0448,0.13246,2.51396
2013,"WhiteAll","Females",99,0.30611,0.69389,0.03774,0.01155,0.03162,0.08766,2.3225
2013,"WhiteAll","Females",100,0.33094,0.66906,0.02619,0.00867,0.02157,0.05604,2.13991
2013,"WhiteAll","Females",101,0.35744,0.64256,0.01752,0.00626,0.01416,0.03448,1.96758
